match_id,team,player_hash,player_name
1128847,Islamabad United,9de62878,Shadab Khan
1128847,Islamabad United,bd4ea627,Faheem Ashraf
1128847,Islamabad United,c6a1b1bb,Amad Butt
1128847,Islamabad United,9fd3a210,Zafar Gohar
1128847,Islamabad United,ccdd8308,ST Finn
1128847,Karachi Kings,82c78845,Khurram Manzoor
1128847,Karachi Kings,bdadf7da,JL Denly
1128847,Karachi Kings,8a75e999,Babar Azam
1128847,Karachi Kings,d2a6c0e6,EJG Morgan
1128847,Karachi Kings,c995d726,CA Ingram
1128847,Karachi Kings,0dc00542,Shahid Afridi
1128847,Karachi Kings,2f26ac1a,Mohammad Rizwan
1128847,Karachi Kings,e174dadd,Mohammad Amir
1128847,Karachi Kings,245c97cb,TS Mills
1128847,Karachi Kings,f0e722e0,Usman Shinwari
1128847,Karachi Kings,1bf9a8ef,Mohammad Irfan (4)
1128848,Karachi Kings,82c78845,Khurram Manzoor
1128848,Karachi Kings,bdadf7da,JL Denly
1128848,Karachi Kings,8a75e999,Babar Azam
1128848,Karachi Kings,d2a6c0e6,EJG Morgan
1128848,Karachi Kings,c995d726,CA Ingram
1128848,Karachi Kings,0dc00542,Shahid Afridi
1128848,Karachi Kings,2f26ac1a,Mohammad Rizwan
1128848,Karachi Kings,e174dadd,Mohammad Amir
1128848,Karachi Kings,245c97cb,TS Mills
1128848,Karachi Kings,f0e722e0,Usman Shinwari
1128848,Karachi Kings,1bf9a8ef,Mohammad Irfan (4)
1128848,Islamabad United,0fa5042b,L Ronchi
1128848,Islamabad United,1aba45cd,Sahibzada Farhan
1128848,Islamabad United,92aeac25,AD Hales
1128848,Islamabad United,18fac429,SR Patel
1128848,Islamabad United,2e8994e7,JP Duminy
1128848,Islamabad United,bb4b445b,Hussain Talat
1128848,Islamabad United,0a4736eb,Asif Ali
1128848,Islamabad United,9de62878,Shadab Khan
1128848,Islamabad United,bd4ea627,Faheem Ashraf
1128848,Islamabad United,68ddabdb,Mohammad Sami
1128848,Islamabad United,c6a1b1bb,Amad Butt
1128849,Peshawar Zalmi,3b041a12,Tamim Iqbal
1128849,Peshawar Zalmi,ff077124,Kamran Akmal
1128849,Peshawar Zalmi,1bae756b,ADS Fletcher
1128849,Peshawar Zalmi,9ab63e7b,Mohammad Hafeez
1128849,Peshawar Zalmi,4a461c24,LA Dawson
1128849,Peshawar Zalmi,3fbb43a9,Saad Nasim
1128849,Peshawar Zalmi,f69f1d8a,Umaid Asif
1128849,Peshawar Zalmi,c03c6200,DJG Sammy
1128849,Peshawar Zalmi,b3118300,Wahab Riaz
1128849,Peshawar Zalmi,2911de16,Hasan Ali
1128849,Peshawar Zalmi,3be224b0,Sameen Gul
1128849,Quetta Gladiators,50250426,Asad Shafiq
1128849,Quetta Gladiators,f836b33d,T Kohler-Cadmore
1128849,Quetta Gladiators,3086f7a4,Mohammad Nawaz (3)
1128849,Quetta Gladiators,2254ab79,Sarfraz Ahmed
1128849,Quetta Gladiators,cad00a4d,RR Rossouw
1128849,Quetta Gladiators,bf1d7d3e,Mahmudullah
1128849,Quetta Gladiators,0f12f9df,NLTC Perera
1128849,Quetta Gladiators,eb2d5fe7,Anwar Ali
1128849,Quetta Gladiators,486065b3,Hassan Khan
1128849,Quetta Gladiators,cb1a782a,Mir Hamza
1128849,Quetta Gladiators,a63775d6,Rahat Ali
1128850,Peshawar Zalmi,ff077124,Kamran Akmal
1128850,Peshawar Zalmi,1bae756b,ADS Fletcher
1128850,Peshawar Zalmi,4a461c24,LA Dawson
1128850,Peshawar Zalmi,9ab63e7b,Mohammad Hafeez
1128850,Peshawar Zalmi,c03c6200,DJG Sammy
1128850,Peshawar Zalmi,3fbb43a9,Saad Nasim
1128850,Peshawar Zalmi,b3118300,Wahab Riaz
1128850,Peshawar Zalmi,ffe699c0,CJ Jordan
1128850,Peshawar Zalmi,2911de16,Hasan Ali
1128850,Peshawar Zalmi,f69f1d8a,Umaid Asif
1128850,Peshawar Zalmi,3be224b0,Sameen Gul
1128850,Karachi Kings,456f6d99,Mukhtar Ahmed
1128850,Karachi Kings,bdadf7da,JL Denly
1128850,Karachi Kings,8a75e999,Babar Azam
1128850,Karachi Kings,c995d726,CA Ingram
1128850,Karachi Kings,7ca5e05d,RS Bopara
1128850,Karachi Kings,a4799701,Danish Aziz
1128850,Karachi Kings,2f26ac1a,Mohammad Rizwan
1128850,Karachi Kings,e174dadd,Mohammad Amir
1128850,Karachi Kings,245c97cb,TS Mills
1128850,Karachi Kings,f0e722e0,Usman Shinwari
1128850,Karachi Kings,6dd8b88c,Usama Mir
1128851,Peshawar Zalmi,ff077124,Kamran Akmal
1128851,Peshawar Zalmi,1bae756b,ADS Fletcher
1128851,Peshawar Zalmi,9ab63e7b,Mohammad Hafeez
1128851,Peshawar Zalmi,ffe699c0,CJ Jordan
1128851,Peshawar Zalmi,4a461c24,LA Dawson
1128851,Peshawar Zalmi,3fbb43a9,Saad Nasim
1128851,Peshawar Zalmi,c03c6200,DJG Sammy
1128851,Peshawar Zalmi,f69f1d8a,Umaid Asif
1128851,Peshawar Zalmi,2911de16,Hasan Ali
1128851,Peshawar Zalmi,b3118300,Wahab Riaz
1128851,Peshawar Zalmi,3be224b0,Sameen Gul
1128851,Islamabad United,0fa5042b,L Ronchi
1128851,Islamabad United,1aba45cd,Sahibzada Farhan
1128851,Islamabad United,bbff906c,CAK Walton
1128851,Islamabad United,2e8994e7,JP Duminy
1128851,Islamabad United,18fac429,SR Patel
1128851,Islamabad United,9de62878,Shadab Khan
1128851,Islamabad United,bb4b445b,Hussain Talat
1128851,Islamabad United,0a4736eb,Asif Ali
1128851,Islamabad United,bd4ea627,Faheem Ashraf
1128851,Islamabad United,68ddabdb,Mohammad Sami
1128851,Islamabad United,c6a1b1bb,Amad Butt
1168820,Lahore Qalandars,1777c020,Fakhar Zaman
1168820,Lahore Qalandars,1ff2f550,Sohail Akhtar
1168820,Lahore Qalandars,c4487b84,AB de Villiers
1168820,Lahore Qalandars,ed90abe4,AP Devcich
1168820,Lahore Qalandars,53597be1,BRM Taylor
1168820,Lahore Qalandars,e342e5fb,CR Brathwaite
1168820,Lahore Qalandars,9ab63e7b,Mohammad Hafeez
1168820,Lahore Qalandars,f2800ef3,Yasir Shah
1168820,Lahore Qalandars,45a7e761,Shaheen Shah Afridi
1168820,Lahore Qalandars,24bb1c2f,Haris Rauf
1168820,Lahore Qalandars,a63775d6,Rahat Ali
1168820,Islamabad United,0fa5042b,L Ronchi
1168820,Islamabad United,3031bf83,Rizwan Hussain
1168820,Islamabad United,afa78c3a,CS Delport
1168820,Islamabad United,3d284ca3,PD Salt
1168820,Islamabad United,bb4b445b,Hussain Talat
1168820,Islamabad United,0a4736eb,Asif Ali
1168820,Islamabad United,bd4ea627,Faheem Ashraf
1168820,Islamabad United,9de62878,Shadab Khan
1168820,Islamabad United,18fac429,SR Patel
1168820,Islamabad United,68ddabdb,Mohammad Sami
1168820,Islamabad United,f59b3bd1,Waqas Maqsood
1168821,Karachi Kings,50c6bc2b,LS Livingstone
1168821,Karachi Kings,8a75e999,Babar Azam
1168821,Karachi Kings,c995d726,CA Ingram
1168821,Karachi Kings,9cb8d7a6,Imad Wasim
1168821,Karachi Kings,26d041c4,Sikandar Raza
1168821,Karachi Kings,7ca5e05d,RS Bopara
1168821,Karachi Kings,2f26ac1a,Mohammad Rizwan
1168821,Karachi Kings,5af743d0,Sohail Khan
1168821,Karachi Kings,e174dadd,Mohammad Amir
1168821,Karachi Kings,f0e722e0,Usman Shinwari
1168821,Karachi Kings,db3643f3,Umer Khan
1168821,Multan Sultans,6843a783,Shan Masood
1168821,Multan Sultans,85dcb721,TJ Moores
1168821,Multan Sultans,1c513d54,LJ Evans
1168821,Multan Sultans,64c34cd0,Shoaib Malik
1168821,Multan Sultans,bbd41817,AD Russell
1168821,Multan Sultans,0dc00542,Shahid Afridi
1168821,Multan Sultans,57bd3ecc,Hammad Azam
1168821,Multan Sultans,19b9f399,CJ Green
1168821,Multan Sultans,bbfa0b42,Mohammad Ilyas
1168821,Multan Sultans,086f5984,Junaid Khan
1168821,Multan Sultans,a8e3170f,Mohammad Irfan
1168822,Peshawar Zalmi,ff077124,Kamran Akmal
1168822,Peshawar Zalmi,1bae756b,ADS Fletcher
1168822,Peshawar Zalmi,b98b5e1c,Sohaib Maqsood
1168822,Peshawar Zalmi,7eae4418,Misbah-ul-Haq
1168822,Peshawar Zalmi,a757b0d8,KA Pollard
1168822,Peshawar Zalmi,4a461c24,LA Dawson
1168822,Peshawar Zalmi,c03c6200,DJG Sammy
1168822,Peshawar Zalmi,b3118300,Wahab Riaz
1168822,Peshawar Zalmi,2911de16,Hasan Ali
1168822,Peshawar Zalmi,f69f1d8a,Umaid Asif
1168822,Peshawar Zalmi,3be224b0,Sameen Gul
1168822,Quetta Gladiators,f8fd6e3f,Ahmed Shehzad
1168822,Quetta Gladiators,4329fbb5,SR Watson
1168822,Quetta Gladiators,cad00a4d,RR Rossouw
1168822,Quetta Gladiators,fd2bf2a0,Umar Akmal
1168822,Quetta Gladiators,2254ab79,Sarfraz Ahmed
1168822,Quetta Gladiators,35205dfc,DR Smith
1168822,Quetta Gladiators,3086f7a4,Mohammad Nawaz (3)
1168822,Quetta Gladiators,667f678b,Ghulam Mudassar
1168822,Quetta Gladiators,64d43928,Sohail Tanvir
1168822,Quetta Gladiators,1bf9a8ef,Mohammad Irfan (4)
1168822,Quetta Gladiators,22ae3041,Fawad Ahmed
1168823,Islamabad United,0fa5042b,L Ronchi
1168823,Islamabad United,3031bf83,Rizwan Hussain
1168823,Islamabad United,afa78c3a,CS Delport
1168823,Islamabad United,bb4b445b,Hussain Talat
1168823,Islamabad United,3d284ca3,PD Salt
1168823,Islamabad United,9de62878,Shadab Khan
1168823,Islamabad United,0a4736eb,Asif Ali
1168823,Islamabad United,18fac429,SR Patel
1168823,Islamabad United,bd4ea627,Faheem Ashraf
1168823,Islamabad United,68ddabdb,Mohammad Sami
1168823,Islamabad United,f59b3bd1,Waqas Maqsood
1168823,Multan Sultans,6843a783,Shan Masood
1168823,Multan Sultans,09a9d073,J Charles
1168823,Multan Sultans,1c513d54,LJ Evans
1168823,Multan Sultans,64c34cd0,Shoaib Malik
1168823,Multan Sultans,57bd3ecc,Hammad Azam
1168823,Multan Sultans,bbd41817,AD Russell
1168823,Multan Sultans,0dc00542,Shahid Afridi
1168823,Multan Sultans,19b9f399,CJ Green
1168823,Multan Sultans,7873a628,Ali Shafiq
1168823,Multan Sultans,086f5984,Junaid Khan
1168823,Multan Sultans,a8e3170f,Mohammad Irfan
1168824,Lahore Qalandars,1777c020,Fakhar Zaman
1168824,Lahore Qalandars,1ff2f550,Sohail Akhtar
1168824,Lahore Qalandars,ed90abe4,AP Devcich
1168824,Lahore Qalandars,c4487b84,AB de Villiers
1168824,Lahore Qalandars,9ab63e7b,Mohammad Hafeez
1168824,Lahore Qalandars,53597be1,BRM Taylor
1168824,Lahore Qalandars,a316d663,GC Viljoen
1168824,Lahore Qalandars,f2800ef3,Yasir Shah
1168824,Lahore Qalandars,45a7e761,Shaheen Shah Afridi
1168824,Lahore Qalandars,24bb1c2f,Haris Rauf
1168824,Lahore Qalandars,a63775d6,Rahat Ali
1168824,Karachi Kings,50c6bc2b,LS Livingstone
1168824,Karachi Kings,8a75e999,Babar Azam
1168824,Karachi Kings,2f26ac1a,Mohammad Rizwan
1168824,Karachi Kings,c995d726,CA Ingram
1168824,Karachi Kings,7ca5e05d,RS Bopara
1168824,Karachi Kings,9cb8d7a6,Imad Wasim
1168824,Karachi Kings,26d041c4,Sikandar Raza
1168824,Karachi Kings,5af743d0,Sohail Khan
1168824,Karachi Kings,e174dadd,Mohammad Amir
1168824,Karachi Kings,db3643f3,Umer Khan
1168824,Karachi Kings,f0e722e0,Usman Shinwari
1168825,Islamabad United,0fa5042b,L Ronchi
1168825,Islamabad United,3031bf83,Rizwan Hussain
1168825,Islamabad United,9de62878,Shadab Khan
1168825,Islamabad United,afa78c3a,CS Delport
1168825,Islamabad United,bb4b445b,Hussain Talat
1168825,Islamabad United,0a4736eb,Asif Ali
1168825,Islamabad United,bd4ea627,Faheem Ashraf
1168825,Islamabad United,3a60e0b5,WD Parnell
1168825,Islamabad United,18fac429,SR Patel
1168825,Islamabad United,68ddabdb,Mohammad Sami
1168825,Islamabad United,1c790f4f,Rumman Raees
1168825,Quetta Gladiators,4329fbb5,SR Watson
1168825,Quetta Gladiators,f8fd6e3f,Ahmed Shehzad
1168825,Quetta Gladiators,cad00a4d,RR Rossouw
1168825,Quetta Gladiators,fd2bf2a0,Umar Akmal
1168825,Quetta Gladiators,2254ab79,Sarfraz Ahmed
1168825,Quetta Gladiators,3086f7a4,Mohammad Nawaz (3)
1168825,Quetta Gladiators,35205dfc,DR Smith
1168825,Quetta Gladiators,667f678b,Ghulam Mudassar
1168825,Quetta Gladiators,64d43928,Sohail Tanvir
1168825,Quetta Gladiators,1bf9a8ef,Mohammad Irfan (4)
1168825,Quetta Gladiators,22ae3041,Fawad Ahmed
1168826,Lahore Qalandars,1777c020,Fakhar Zaman
1168826,Lahore Qalandars,1ff2f550,Sohail Akhtar
1168826,Lahore Qalandars,ed90abe4,AP Devcich
1168826,Lahore Qalandars,c4487b84,AB de Villiers
1168826,Lahore Qalandars,53597be1,BRM Taylor
1168826,Lahore Qalandars,89c16049,Agha Salman
1168826,Lahore Qalandars,a316d663,GC Viljoen
1168826,Lahore Qalandars,486065b3,Hassan Khan
1168826,Lahore Qalandars,45a7e761,Shaheen Shah Afridi
1168826,Lahore Qalandars,24bb1c2f,Haris Rauf
1168826,Lahore Qalandars,a63775d6,Rahat Ali
1168826,Peshawar Zalmi,ff077124,Kamran Akmal
1168826,Peshawar Zalmi,40c041ea,Imam-ul-Haq
1168826,Peshawar Zalmi,3029e282,Umar Amin
1168826,Peshawar Zalmi,86e0f3f0,WL Madsen
1168826,Peshawar Zalmi,a757b0d8,KA Pollard
1168826,Peshawar Zalmi,4a461c24,LA Dawson
1168826,Peshawar Zalmi,c03c6200,DJG Sammy
1168826,Peshawar Zalmi,b3118300,Wahab Riaz
1168826,Peshawar Zalmi,2911de16,Hasan Ali
1168826,Peshawar Zalmi,f69f1d8a,Umaid Asif
1168826,Peshawar Zalmi,a6fc52a9,Ibtisam Sheikh
1168827,Multan Sultans,6843a783,Shan Masood
1168827,Multan Sultans,a15618fe,JM Vince
1168827,Multan Sultans,1c513d54,LJ Evans
1168827,Multan Sultans,64c34cd0,Shoaib Malik
1168827,Multan Sultans,2a2e6343,DT Christian
1168827,Multan Sultans,bbd41817,AD Russell
1168827,Multan Sultans,0dc00542,Shahid Afridi
1168827,Multan Sultans,21d6eb6a,Shakeel Ansar
1168827,Multan Sultans,54c58a5e,Nauman Ali
1168827,Multan Sultans,7873a628,Ali Shafiq
1168827,Multan Sultans,a8e3170f,Mohammad Irfan
1168827,Quetta Gladiators,4329fbb5,SR Watson
1168827,Quetta Gladiators,dc2abe5e,Ahsan Ali
1168827,Quetta Gladiators,cad00a4d,RR Rossouw
1168827,Quetta Gladiators,fd2bf2a0,Umar Akmal
1168827,Quetta Gladiators,22ae3041,Fawad Ahmed
1168827,Quetta Gladiators,64d43928,Sohail Tanvir
1168827,Quetta Gladiators,667f678b,Ghulam Mudassar
1168827,Quetta Gladiators,35205dfc,DR Smith
1168827,Quetta Gladiators,3086f7a4,Mohammad Nawaz (3)
1168827,Quetta Gladiators,1bf9a8ef,Mohammad Irfan (4)
1168827,Quetta Gladiators,2254ab79,Sarfraz Ahmed
1168828,Peshawar Zalmi,ff077124,Kamran Akmal
1168828,Peshawar Zalmi,40c041ea,Imam-ul-Haq
1168828,Peshawar Zalmi,3029e282,Umar Amin
1168828,Peshawar Zalmi,86e0f3f0,WL Madsen
1168828,Peshawar Zalmi,a757b0d8,KA Pollard
1168828,Peshawar Zalmi,4a461c24,LA Dawson
1168828,Peshawar Zalmi,c03c6200,DJG Sammy
1168828,Peshawar Zalmi,b3118300,Wahab Riaz
1168828,Peshawar Zalmi,2911de16,Hasan Ali
1168828,Peshawar Zalmi,f69f1d8a,Umaid Asif
1168828,Peshawar Zalmi,a6fc52a9,Ibtisam Sheikh
1168828,Karachi Kings,50c6bc2b,LS Livingstone
1168828,Karachi Kings,8a75e999,Babar Azam
1168828,Karachi Kings,272d796e,BR Dunk
1168828,Karachi Kings,c995d726,CA Ingram
1168828,Karachi Kings,26d041c4,Sikandar Raza
1168828,Karachi Kings,9cb8d7a6,Imad Wasim
1168828,Karachi Kings,2f26ac1a,Mohammad Rizwan
1168828,Karachi Kings,907d6e58,Aamer Yamin
1168828,Karachi Kings,e174dadd,Mohammad Amir
1168828,Karachi Kings,db3643f3,Umer Khan
1168828,Karachi Kings,f0e722e0,Usman Shinwari
1168829,Multan Sultans,8efab8ed,Umar Siddiq
1168829,Multan Sultans,a15618fe,JM Vince
1168829,Multan Sultans,64c34cd0,Shoaib Malik
1168829,Multan Sultans,bbd41817,AD Russell
1168829,Multan Sultans,1c513d54,LJ Evans
1168829,Multan Sultans,2a2e6343,DT Christian
1168829,Multan Sultans,57bd3ecc,Hammad Azam
1168829,Multan Sultans,32885b08,Mohammad Irfan (5)
1168829,Multan Sultans,086f5984,Junaid Khan
1168829,Multan Sultans,a8e3170f,Mohammad Irfan
1168829,Multan Sultans,bbfa0b42,Mohammad Ilyas
1168829,Lahore Qalandars,1777c020,Fakhar Zaman
1168829,Lahore Qalandars,1ff2f550,Sohail Akhtar
1168829,Lahore Qalandars,4d6d6280,Salman Butt
1168829,Lahore Qalandars,c4487b84,AB de Villiers
1168829,Lahore Qalandars,89c16049,Agha Salman
1168829,Lahore Qalandars,53597be1,BRM Taylor
1168829,Lahore Qalandars,aa8d28ae,D Wiese
1168829,Lahore Qalandars,b410bd3d,S Lamichhane
1168829,Lahore Qalandars,45a7e761,Shaheen Shah Afridi
1168829,Lahore Qalandars,24bb1c2f,Haris Rauf
1168829,Lahore Qalandars,a63775d6,Rahat Ali
1168830,Islamabad United,0fa5042b,L Ronchi
1168830,Islamabad United,1aba45cd,Sahibzada Farhan
1168830,Islamabad United,33155d1b,IR Bell
1168830,Islamabad United,bb4b445b,Hussain Talat
1168830,Islamabad United,afa78c3a,CS Delport
1168830,Islamabad United,0a4736eb,Asif Ali
1168830,Islamabad United,bd4ea627,Faheem Ashraf
1168830,Islamabad United,9de62878,Shadab Khan
1168830,Islamabad United,18fac429,SR Patel
1168830,Islamabad United,68ddabdb,Mohammad Sami
1168830,Islamabad United,9b8a3c39,Muhammad Musa
1168830,Peshawar Zalmi,ff077124,Kamran Akmal
1168830,Peshawar Zalmi,40c041ea,Imam-ul-Haq
1168830,Peshawar Zalmi,ad9c32a2,DJ Malan
1168830,Peshawar Zalmi,3029e282,Umar Amin
1168830,Peshawar Zalmi,4a461c24,LA Dawson
1168830,Peshawar Zalmi,a757b0d8,KA Pollard
1168830,Peshawar Zalmi,c03c6200,DJG Sammy
1168830,Peshawar Zalmi,b3118300,Wahab Riaz
1168830,Peshawar Zalmi,2911de16,Hasan Ali
1168830,Peshawar Zalmi,f69f1d8a,Umaid Asif
1168830,Peshawar Zalmi,3be224b0,Sameen Gul
1168831,Lahore Qalandars,1777c020,Fakhar Zaman
1168831,Lahore Qalandars,1ff2f550,Sohail Akhtar
1168831,Lahore Qalandars,4d6d6280,Salman Butt
1168831,Lahore Qalandars,c4487b84,AB de Villiers
1168831,Lahore Qalandars,8abdf100,CJ Anderson
1168831,Lahore Qalandars,aa8d28ae,D Wiese
1168831,Lahore Qalandars,86b6e495,Gauhar Ali
1168831,Lahore Qalandars,f2800ef3,Yasir Shah
1168831,Lahore Qalandars,b410bd3d,S Lamichhane
1168831,Lahore Qalandars,24bb1c2f,Haris Rauf
1168831,Lahore Qalandars,a63775d6,Rahat Ali
1168831,Quetta Gladiators,4329fbb5,SR Watson
1168831,Quetta Gladiators,dc2abe5e,Ahsan Ali
1168831,Quetta Gladiators,cad00a4d,RR Rossouw
1168831,Quetta Gladiators,fd2bf2a0,Umar Akmal
1168831,Quetta Gladiators,2254ab79,Sarfraz Ahmed
1168831,Quetta Gladiators,35205dfc,DR Smith
1168831,Quetta Gladiators,3086f7a4,Mohammad Nawaz (3)
1168831,Quetta Gladiators,eb2d5fe7,Anwar Ali
1168831,Quetta Gladiators,64d43928,Sohail Tanvir
1168831,Quetta Gladiators,667f678b,Ghulam Mudassar
1168831,Quetta Gladiators,22ae3041,Fawad Ahmed
1168832,Karachi Kings,8a75e999,Babar Azam
1168832,Karachi Kings,af2c687b,C Munro
1168832,Karachi Kings,5c88fab9,Awais Zia
1168832,Karachi Kings,c995d726,CA Ingram
1168832,Karachi Kings,50c6bc2b,LS Livingstone
1168832,Karachi Kings,272d796e,BR Dunk
1168832,Karachi Kings,9cb8d7a6,Imad Wasim
1168832,Karachi Kings,907d6e58,Aamer Yamin
1168832,Karachi Kings,e174dadd,Mohammad Amir
1168832,Karachi Kings,db3643f3,Umer Khan
1168832,Karachi Kings,f0e722e0,Usman Shinwari
1168832,Islamabad United,0fa5042b,L Ronchi
1168832,Islamabad United,afa78c3a,CS Delport
1168832,Islamabad United,1aba45cd,Sahibzada Farhan
1168832,Islamabad United,bb4b445b,Hussain Talat
1168832,Islamabad United,18fac429,SR Patel
1168832,Islamabad United,9de62878,Shadab Khan
1168832,Islamabad United,bd4ea627,Faheem Ashraf
1168832,Islamabad United,3a60e0b5,WD Parnell
1168832,Islamabad United,0a4736eb,Asif Ali
1168832,Islamabad United,1c790f4f,Rumman Raees
1168832,Islamabad United,9b8a3c39,Muhammad Musa
1168833,Multan Sultans,8efab8ed,Umar Siddiq
1168833,Multan Sultans,a15618fe,JM Vince
1168833,Multan Sultans,09a9d073,J Charles
1168833,Multan Sultans,64c34cd0,Shoaib Malik
1168833,Multan Sultans,2a2e6343,DT Christian
1168833,Multan Sultans,0dc00542,Shahid Afridi
1168833,Multan Sultans,57bd3ecc,Hammad Azam
1168833,Multan Sultans,19b9f399,CJ Green
1168833,Multan Sultans,bbfa0b42,Mohammad Ilyas
1168833,Multan Sultans,086f5984,Junaid Khan
1168833,Multan Sultans,a8e3170f,Mohammad Irfan
1168833,Peshawar Zalmi,40c041ea,Imam-ul-Haq
1168833,Peshawar Zalmi,ff077124,Kamran Akmal
1168833,Peshawar Zalmi,ad9c32a2,DJ Malan
1168833,Peshawar Zalmi,4a461c24,LA Dawson
1168833,Peshawar Zalmi,a757b0d8,KA Pollard
1168833,Peshawar Zalmi,c03c6200,DJG Sammy
1168833,Peshawar Zalmi,b3118300,Wahab Riaz
1168833,Peshawar Zalmi,3029e282,Umar Amin
1168833,Peshawar Zalmi,2911de16,Hasan Ali
1168833,Peshawar Zalmi,f69f1d8a,Umaid Asif
1168833,Peshawar Zalmi,3be224b0,Sameen Gul
1168834,Quetta Gladiators,4329fbb5,SR Watson
1168834,Quetta Gladiators,dc2abe5e,Ahsan Ali
1168834,Quetta Gladiators,cad00a4d,RR Rossouw
1168834,Quetta Gladiators,fd2bf2a0,Umar Akmal
1168834,Quetta Gladiators,35205dfc,DR Smith
1168834,Quetta Gladiators,eb2d5fe7,Anwar Ali
1168834,Quetta Gladiators,3086f7a4,Mohammad Nawaz (3)
1168834,Quetta Gladiators,667f678b,Ghulam Mudassar
1168834,Quetta Gladiators,64d43928,Sohail Tanvir
1168834,Quetta Gladiators,2254ab79,Sarfraz Ahmed
1168834,Quetta Gladiators,22ae3041,Fawad Ahmed
1168834,Karachi Kings,8a75e999,Babar Azam
1168834,Karachi Kings,af2c687b,C Munro
1168834,Karachi Kings,5c88fab9,Awais Zia
1168834,Karachi Kings,c995d726,CA Ingram
1168834,Karachi Kings,50c6bc2b,LS Livingstone
1168834,Karachi Kings,272d796e,BR Dunk
1168834,Karachi Kings,9cb8d7a6,Imad Wasim
1168834,Karachi Kings,907d6e58,Aamer Yamin
1168834,Karachi Kings,e174dadd,Mohammad Amir
1168834,Karachi Kings,db3643f3,Umer Khan
1168834,Karachi Kings,5af743d0,Sohail Khan
1168835,Islamabad United,0fa5042b,L Ronchi
1168835,Islamabad United,afa78c3a,CS Delport
1168835,Islamabad United,1aba45cd,Sahibzada Farhan
1168835,Islamabad United,18fac429,SR Patel
1168835,Islamabad United,bb4b445b,Hussain Talat
1168835,Islamabad United,3a60e0b5,WD Parnell
1168835,Islamabad United,0a4736eb,Asif Ali
1168835,Islamabad United,9de62878,Shadab Khan
1168835,Islamabad United,bd4ea627,Faheem Ashraf
1168835,Islamabad United,1c790f4f,Rumman Raees
1168835,Islamabad United,9b8a3c39,Muhammad Musa
1168835,Multan Sultans,8efab8ed,Umar Siddiq
1168835,Multan Sultans,a15618fe,JM Vince
1168835,Multan Sultans,09a9d073,J Charles
1168835,Multan Sultans,64c34cd0,Shoaib Malik
1168835,Multan Sultans,1c513d54,LJ Evans
1168835,Multan Sultans,2a2e6343,DT Christian
1168835,Multan Sultans,bbfa0b42,Mohammad Ilyas
1168835,Multan Sultans,a8e3170f,Mohammad Irfan
1168835,Multan Sultans,086f5984,Junaid Khan
1168835,Multan Sultans,0dc00542,Shahid Afridi
1168835,Multan Sultans,54c58a5e,Nauman Ali
1168836,Quetta Gladiators,4329fbb5,SR Watson
1168836,Quetta Gladiators,dc2abe5e,Ahsan Ali
1168836,Quetta Gladiators,cad00a4d,RR Rossouw
1168836,Quetta Gladiators,fd2bf2a0,Umar Akmal
1168836,Quetta Gladiators,a4799701,Danish Aziz
1168836,Quetta Gladiators,2254ab79,Sarfraz Ahmed
1168836,Quetta Gladiators,3086f7a4,Mohammad Nawaz (3)
1168836,Quetta Gladiators,64d43928,Sohail Tanvir
1168836,Quetta Gladiators,22ae3041,Fawad Ahmed
1168836,Quetta Gladiators,8596fe80,Mohammad Hasnain
1168836,Quetta Gladiators,e412cb64,HF Gurney
1168836,Lahore Qalandars,1777c020,Fakhar Zaman
1168836,Lahore Qalandars,86b6e495,Gauhar Ali
1168836,Lahore Qalandars,7cd0a092,Haris Sohail
1168836,Lahore Qalandars,c4487b84,AB de Villiers
1168836,Lahore Qalandars,8abdf100,CJ Anderson
1168836,Lahore Qalandars,aa8d28ae,D Wiese
1168836,Lahore Qalandars,1ff2f550,Sohail Akhtar
1168836,Lahore Qalandars,b410bd3d,S Lamichhane
1168836,Lahore Qalandars,f2800ef3,Yasir Shah
1168836,Lahore Qalandars,24bb1c2f,Haris Rauf
1168836,Lahore Qalandars,45a7e761,Shaheen Shah Afridi
1168837,Karachi Kings,8a75e999,Babar Azam
1168837,Karachi Kings,af2c687b,C Munro
1168837,Karachi Kings,50c6bc2b,LS Livingstone
1168837,Karachi Kings,c995d726,CA Ingram
1168837,Karachi Kings,272d796e,BR Dunk
1168837,Karachi Kings,9cb8d7a6,Imad Wasim
1168837,Karachi Kings,907d6e58,Aamer Yamin
1168837,Karachi Kings,29e253dd,Iftikhar Ahmed
1168837,Karachi Kings,e174dadd,Mohammad Amir
1168837,Karachi Kings,db3643f3,Umer Khan
1168837,Karachi Kings,f0e722e0,Usman Shinwari
1168837,Islamabad United,0fa5042b,L Ronchi
1168837,Islamabad United,afa78c3a,CS Delport
1168837,Islamabad United,3d284ca3,PD Salt
1168837,Islamabad United,bb4b445b,Hussain Talat
1168837,Islamabad United,0a4736eb,Asif Ali
1168837,Islamabad United,9de62878,Shadab Khan
1168837,Islamabad United,bd4ea627,Faheem Ashraf
1168837,Islamabad United,c6a1b1bb,Amad Butt
1168837,Islamabad United,18fac429,SR Patel
1168837,Islamabad United,1c790f4f,Rumman Raees
1168837,Islamabad United,9b8a3c39,Muhammad Musa
1168838,Multan Sultans,8efab8ed,Umar Siddiq
1168838,Multan Sultans,a15618fe,JM Vince
