match_id,innings_number,player_hash,batting_position
1211672,2,8a75e999,2
1211672,2,92aeac25,3
1211672,2,29e253dd,4
1211672,2,9cb8d7a6,5
1211672,2,bbff906c,6
1211672,2,d014d5ac,7
1211672,2,3a60e0b5,8
1211672,2,e174dadd,9
1211672,2,f59b3bd1,10
1211672,3,193ef196,1
1211672,3,d014d5ac,2
1211672,3,92aeac25,3
1211672,4,cad00a4d,1
1211672,4,7ca5e05d,2
1211673,1,40c041ea,1
1211673,1,c13e34f4,2
1211673,1,b98b5e1c,3
1211673,1,3355b542,4
1211673,1,64c34cd0,5
1211673,1,65a2fff5,6
1211673,1,e342e5fb,7
1211673,1,a316d663,8
1211673,1,b3118300,9
1211673,1,0f6db197,10
1211673,2,1777c020,1
1211673,2,3b041a12,2
1211673,2,1ff2f550,3
1211673,2,9ab63e7b,4
1211673,2,272d796e,5
1211673,2,18fac429,6
1211673,2,aa8d28ae,7
1211675,1,3b041a12,1
1211675,1,1777c020,2
1211675,1,1ff2f550,3
1211675,1,9ab63e7b,4
1211675,1,272d796e,5
1211675,1,18fac429,6
1211675,1,aa8d28ae,7
1211675,1,1574f3fe,8
1211675,2,4b345629,1
1211675,2,70b8fd28,2
1211675,2,6843a783,3
1211675,2,cad00a4d,4
1211675,2,7ca5e05d,5
1211675,2,fce581b5,6
1211675,2,0dc00542,7
1211675,2,64d43928,8
1211675,2,bbfa0b42,9
1211675,2,acee4cc4,10
1211675,2,086f5984,11
1231146,1,3b041a12,1
1231146,1,1777c020,2
1231146,1,9ab63e7b,3
1231146,1,272d796e,4
1231146,1,18fac429,5
1231146,1,1ff2f550,6
1231146,1,aa8d28ae,7
1231146,1,1574f3fe,8
1231146,1,45a7e761,9
1231146,2,193ef196,1
1231146,2,8a75e999,2
1231146,2,92aeac25,3
1231146,2,bbff906c,4
1231146,2,29e253dd,5
1231146,2,d014d5ac,6
1231146,2,9cb8d7a6,7
1247011,1,25f7b7d6,1
1247011,1,2254ab79,2
1247011,1,db584dad,3
1247011,1,33609a8c,4
1247011,1,ee8f1a6d,5
1247011,1,3086f7a4,6
1247011,1,2e11c706,7
1247011,1,8d5d991e,8
1247011,1,f0e722e0,9
1247011,1,8596fe80,10
1247011,1,9c9af282,11
1247011,2,193ef196,1
1247011,2,8a75e999,2
1247011,2,2eca67f5,3
1247011,2,c995d726,4
1247011,2,62af8546,5
1247012,1,40c041ea,1
1247012,1,ff077124,2
1247012,1,64c34cd0,3
1247012,1,c13e34f4,4
1247012,1,7ca5e05d,5
1247012,1,d014d5ac,6
1247012,1,c6a1b1bb,7
1247012,1,b3118300,8
1247012,2,1777c020,1
1247012,2,1ff2f550,2
1247012,2,89c16049,3
1247012,2,9ab63e7b,4
1247012,2,272d796e,5
1247012,2,18fac429,6
1247012,2,aa8d28ae,7
1247012,2,5f547c8b,8
1247013,1,2f26ac1a,1
1247013,1,45eda7c8,2
1247013,1,a15618fe,3
1247013,1,cad00a4d,4
1247013,1,b98b5e1c,5
1247013,1,fce581b5,6
1247013,1,e342e5fb,7
1247013,1,0dc00542,8
1247013,1,64d43928,9
1247013,2,3d284ca3,1
1247013,2,92aeac25,2
1247013,2,9de62878,3
1247013,2,bb4b445b,4
1247013,2,0a4736eb,5
1247013,2,29e253dd,6
1247013,2,06c2de82,7
1247013,2,bd4ea627,8
1247013,2,9fd3a210,9
1247014,1,25f7b7d6,1
1247014,1,33609a8c,2
1247014,1,db584dad,3
1247014,1,2254ab79,4
1247014,1,ee8f1a6d,5
1247014,1,3086f7a4,6
1247014,1,2e11c706,7
1247014,1,eb2d5fe7,8
1247014,2,1777c020,1
1247014,2,1ff2f550,2
1247014,2,9ab63e7b,3
1247015,1,2f26ac1a,1
1247015,1,45eda7c8,2
1247015,1,a15618fe,3
1247015,1,b98b5e1c,4
1247015,1,cad00a4d,5
1247015,1,fce581b5,6
1247015,2,40c041ea,1
1247015,2,ff077124,2
1247015,2,f836b33d,3
1247015,2,d014d5ac,4
1247015,2,64c34cd0,5
1247015,2,c13e34f4,6
1247016,1,193ef196,1
1247016,1,8a75e999,2
1247016,1,2a2e6343,3
1247016,1,62af8546,4
1247016,2,3d284ca3,1
1247016,2,92aeac25,2
1247016,2,9de62878,3
1247016,2,bd4ea627,4
1247016,2,29e253dd,5
1247016,2,bb4b445b,6
1247016,2,0a4736eb,7
1247017,1,1777c020,1
1247017,1,1ff2f550,2
1247017,1,bdadf7da,3
1247017,1,9ab63e7b,4
1247017,1,272d796e,5
1247017,1,18fac429,6
1247017,1,aa8d28ae,7
1247017,1,45a7e761,8
1247017,2,2f26ac1a,1
1247017,2,45eda7c8,2
1247017,2,a15618fe,3
1247017,2,b98b5e1c,4
1247017,2,cad00a4d,5
1247018,1,33609a8c,1
1247018,1,afa78c3a,2
1247018,1,3355b542,3
1247018,1,2254ab79,4
1247018,1,ee8f1a6d,5
1247018,1,2e11c706,6
1247018,1,3086f7a4,7
1247018,1,8fd1a8f5,8
1247018,1,ba158afd,9
1247018,2,40c041ea,1
1247018,2,ff077124,2
1247018,2,f836b33d,3
1247018,2,c13e34f4,4
1247018,2,64c34cd0,5
1247018,2,d014d5ac,6
1247018,2,b3118300,7
1247018,2,0f6db197,8
1247018,2,7d92277a,9
1247019,1,2f26ac1a,1
1247019,1,45eda7c8,2
1247019,1,a15618fe,3
1247019,1,b98b5e1c,4
1247019,1,cad00a4d,5
1247019,1,fce581b5,6
1247019,1,0dc00542,7
1247019,1,e342e5fb,8
1247019,2,193ef196,1
1247019,2,8a75e999,2
1247019,2,2eca67f5,3
1247019,2,c995d726,4
1247019,2,62af8546,5
1247020,1,cf494ffe,1
1247020,1,92aeac25,2
1247020,1,3d284ca3,3
1247020,1,bd4ea627,4
1247020,1,9de62878,5
1247020,1,bb4b445b,6
1247020,1,29e253dd,7
1247020,1,0a4736eb,8
1247020,1,2911de16,9
1247020,1,9e9af5f2,10
1247020,1,22ae3041,11
1247020,2,40c041ea,1
1247020,2,ff077124,2
1247020,2,f836b33d,3
1247020,2,64c34cd0,4
1247020,2,c13e34f4,5
1247020,2,d014d5ac,6
1247021,1,193ef196,1
1247021,1,8a75e999,2
1247021,1,2eca67f5,3
1247021,1,c995d726,4
1247021,1,62af8546,5
1247021,1,2a2e6343,6
1247021,1,9cb8d7a6,7
1247021,1,f59b3bd1,8
1247021,1,bbfa0b42,9
1247021,1,e174dadd,10
1247021,1,ed031922,11
1247021,2,1777c020,1
1247021,2,1ff2f550,2
1247021,2,bdadf7da,3
1247021,2,9ab63e7b,4
1247021,2,272d796e,5
1247021,2,aa8d28ae,6
1247022,1,33609a8c,1
1247022,1,afa78c3a,2
1247022,1,3355b542,3
1247022,1,2254ab79,4
1247022,1,ee8f1a6d,5
1247022,1,2e11c706,6
1247022,1,3086f7a4,7
1247022,1,ba158afd,8
1247022,1,8fd1a8f5,9
1247022,2,cf494ffe,1
1247022,2,92aeac25,2
1247022,2,522bea89,3
1247022,2,9de62878,4
1247022,2,0a4736eb,5
1247022,2,bb4b445b,6
1247023,1,ff077124,1
1247023,1,f836b33d,2
1247023,1,64c34cd0,3
1247023,1,c13e34f4,4
1247023,1,7ca5e05d,5
1247023,1,d014d5ac,6
1247023,1,c6a1b1bb,7
1247023,2,193ef196,1
1247023,2,8a75e999,2
1247023,2,2eca67f5,3
1247023,2,c995d726,4
1247023,2,62af8546,5
1247023,2,2a2e6343,6
1247024,1,bafb9238,1
1247024,1,33609a8c,2
1247024,1,3355b542,3
1247024,1,ee8f1a6d,4
1247024,1,2254ab79,5
1247024,1,2e11c706,6
1247024,1,3086f7a4,7
1247024,1,8d5d991e,8
1247024,2,2f26ac1a,1
1247024,2,a15618fe,2
1247024,2,6843a783,3
1247024,2,cad00a4d,4
1247024,2,b98b5e1c,5
1247024,2,fce581b5,6
1247024,2,e342e5fb,7
1247024,2,5af743d0,8
1247024,2,acee4cc4,9
1247024,2,2b0f2af3,10
1247024,2,7ccbb09f,11
1247025,1,0bacade8,1
1247025,1,2f26ac1a,2
1247025,1,b98b5e1c,3
1247025,1,cad00a4d,4
1247025,1,48a1d7b7,5
1247025,1,fce581b5,6
1247025,1,64d43928,7
1247025,2,193ef196,1
1247025,2,8a75e999,2
1247025,2,2be41edb,3
1247025,2,1212cbec,4
1247025,2,bbff906c,5
1247025,2,0f12f9df,6
1247025,2,9cb8d7a6,7
1247025,2,b6359668,8
1247026,1,1777c020,1
1247026,1,1ff2f550,2
1247026,1,1574f3fe,3
1247026,1,9ab63e7b,4
1247026,1,272d796e,5
1247026,1,f1f99156,6
1247026,1,5f547c8b,7
1247026,1,808f425a,8
1247026,1,9656afbf,9
1247026,1,45a7e761,10
1247026,2,ff077124,1
1247026,2,c13e34f4,2
1247026,2,64c34cd0,3
1247026,2,d67d5f00,4
1247026,2,650d5e49,5
1247026,2,d014d5ac,6
1247026,2,b52ffbbd,7
1247026,2,b3118300,8
1247026,2,f69f1d8a,9
1247026,2,687e20b3,10
1247027,1,331ea488,1
1247027,1,af2c687b,2
1247027,1,522bea89,3
1247027,1,9de62878,4
1247027,1,29e253dd,5
1247027,1,bb4b445b,6
1247027,1,0a4736eb,7
1247027,1,bd4ea627,8
1247027,1,2911de16,9
1247027,1,9e9af5f2,10
1247027,1,22ae3041,11
1247027,2,1777c020,1
1247027,2,1ff2f550,2
1247027,2,1574f3fe,3
1247027,2,9ab63e7b,4
1247027,2,272d796e,5
1247027,2,f1f99156,6
1247027,2,5f547c8b,7
1247028,1,bafb9238,1
1247028,1,3355b542,2
1247028,1,edc7ddb6,3
1247028,1,2254ab79,4
1247028,1,ee8f1a6d,5
1247028,1,bbd41817,6
1247028,1,3086f7a4,7
1247028,1,f1c61793,8
1247028,1,27c5715d,9
1247028,1,8596fe80,10
1247028,1,ba158afd,11
1247028,2,331ea488,1
1247028,2,af2c687b,2
1247029,1,331ea488,1
1247029,1,af2c687b,2
1247029,1,522bea89,3
1247029,1,bb4b445b,4
1247029,1,9de62878,5
1247029,1,29e253dd,6
1247029,1,0a4736eb,7
1247029,1,9e9af5f2,8
1247029,1,9b8a3c39,9
1247029,2,1777c020,1
1247029,2,1ff2f550,2
1247029,2,4b345629,3
1247029,2,9ab63e7b,4
1247029,2,272d796e,5
1247029,2,f1f99156,6
1247029,2,5f547c8b,7
1247029,2,808f425a,8
1247029,2,45a7e761,9
1247029,2,9656afbf,10
1247029,2,24bb1c2f,11
1247030,1,c13e34f4,1
1247030,1,ff077124,2
1247030,1,64c34cd0,3
1247030,1,d67d5f00,4
1247030,1,650d5e49,5
1247030,1,d014d5ac,6
1247030,1,b52ffbbd,7
1247030,2,33609a8c,1
1247030,2,bafb9238,2
1247030,2,edc7ddb6,3
1247030,2,ee8f1a6d,4
1247030,2,afa78c3a,5
1247030,2,2254ab79,6
1247030,2,3086f7a4,7
1247030,2,27c5715d,8
1247030,2,8596fe80,9
1247030,2,ba158afd,10
1247030,2,786b7fe8,11
1247031,1,c13e34f4,1
1247031,1,ff077124,2
1247031,1,64c34cd0,3
1247031,1,d67d5f00,4
1247031,1,650d5e49,5
1247031,1,d014d5ac,6
1247031,1,b52ffbbd,7
1247031,1,b3118300,8
1247031,1,f69f1d8a,9
1247031,2,6843a783,1
1247031,2,2f26ac1a,2
1247031,2,b98b5e1c,3
1247031,2,cad00a4d,4
1247032,1,193ef196,1
1247032,1,8a75e999,2
1247032,1,2be41edb,3
1247032,1,1212cbec,4
1247032,1,0f12f9df,5
1247032,1,bbff906c,6
1247032,2,331ea488,1
1247032,2,af2c687b,2
1247032,2,9739e85c,3
1247032,2,29e253dd,4
1247033,1,edc7ddb6,1
1247033,1,bafb9238,2
1247033,1,afa78c3a,3
1247033,1,2254ab79,4
1247033,1,ee8f1a6d,5
1247033,1,3086f7a4,6
1247033,1,486065b3,7
1247033,2,1777c020,1
1247033,2,1ff2f550,2
1247033,2,4b345629,3
1247033,2,9ab63e7b,4
1247033,2,272d796e,5
1247033,2,f1f99156,6
1247033,2,5f547c8b,7
1247033,2,9656afbf,8
1247033,2,808f425a,9
1247033,2,45a7e761,10
1247033,2,24bb1c2f,11
1247034,1,193ef196,1
1247034,1,8a75e999,2
1247034,1,2be41edb,3
1247034,1,bbff906c,4
1247034,1,1212cbec,5
1247034,1,9cb8d7a6,6
1247034,1,907d6e58,7
1247034,1,2cec2a92,8
1247034,1,f59b3bd1,9
1247034,1,e174dadd,10
1247034,1,efc04be7,11
1247034,2,5ea51c25,1
1247034,2,ff077124,2
1247034,2,c13e34f4,3
1247034,2,64c34cd0,4
1247034,2,650d5e49,5
1247034,2,d014d5ac,6
1247035,1,6843a783,1
1247035,1,2f26ac1a,2
1247035,1,b98b5e1c,3
1247035,1,09a9d073,4
1247035,1,cad00a4d,5
1247035,1,fce581b5,6
1247035,1,64d43928,7
1247035,2,edc7ddb6,1
1247035,2,bafb9238,2
1247035,2,afa78c3a,3
1247035,2,2254ab79,4
1247035,2,ee8f1a6d,5
1247035,2,3086f7a4,6
1247035,2,486065b3,7
1247035,2,f0e722e0,8
1247035,2,27c5715d,9
1247035,2,8596fe80,10
1247035,2,786b7fe8,11
1247036,1,331ea488,1
1247036,1,af2c687b,2
1247036,1,0a4736eb,3
1247036,1,7fca84b7,4
1247036,2,5ea51c25,1
1247036,2,ff077124,2
1247036,2,40c041ea,3
1247036,2,64c34cd0,4
1247036,2,650d5e49,5
1247036,2,d014d5ac,6
1247036,2,b3118300,7
1247036,2,f69f1d8a,8
1247037,1,193ef196,1
1247037,1,8a75e999,2
1247037,1,2be41edb,3
1247037,1,1212cbec,4
1247037,1,bbff906c,5
1247037,1,9cb8d7a6,6
1247037,1,a4799701,7
1247037,2,1777c020,1
1247037,2,1ff2f550,2
1247037,2,9ab63e7b,3
1247037,2,89c16049,4
1247037,2,272d796e,5
1247037,2,f1f99156,6
1247037,2,808f425a,7
1247037,2,5f547c8b,8
1247037,2,45a7e761,9
1247038,1,6843a783,1
1247038,1,2f26ac1a,2
1247038,1,b98b5e1c,3
1247038,1,09a9d073,4
1247038,1,cad00a4d,5
1247038,1,fce581b5,6
1247038,1,64d43928,7
1247038,1,acee4cc4,8
1247038,1,449f4e3c,9
1247038,1,2b0f2af3,10
1247038,2,1777c020,1
1247038,2,272d796e,2
1247038,2,9ab63e7b,3
1247038,2,89c16049,4
1247038,2,1ff2f550,5
1247038,2,f1f99156,6
1247038,2,808f425a,7
1247038,2,5f547c8b,8
1247038,2,45a7e761,9
1247038,2,24bb1c2f,10
1247038,2,9656afbf,11
1247039,1,193ef196,1
1247039,1,8a75e999,2
1247039,1,2be41edb,3
1247039,1,1212cbec,4
1247039,1,bbff906c,5
1247039,1,9cb8d7a6,6
1247039,1,a4799701,7
1247039,1,bbfa0b42,8
1247039,2,edc7ddb6,1
1247039,2,33609a8c,2
1247039,2,bafb9238,3
1247039,2,2254ab79,4
1247039,2,ee8f1a6d,5
1247039,2,486065b3,6
1247039,2,494a0503,7
1247039,2,f1c61793,8
1247040,1,6843a783,1
1247040,1,2f26ac1a,2
1247040,1,b98b5e1c,3
1247040,1,cad00a4d,4
1247040,1,09a9d073,5
1247040,1,57bd3ecc,6
1247040,1,5af743d0,7
1247040,1,33742f04,8
1247040,1,feb6180d,9
1247040,1,449f4e3c,10
1247040,1,7ccbb09f,11
1247040,2,3029e282,1
1247040,2,9739e85c,2
1247040,2,9de62878,3
1247040,2,bb4b445b,4
1247040,2,0a4736eb,5
1247040,2,7fca84b7,6
1247040,2,29e253dd,7
1247040,2,9e9af5f2,8
1247041,1,6843a783,1
1247041,1,2f26ac1a,2
1247041,1,b98b5e1c,3
1247041,1,cad00a4d,4
1247041,1,09a9d073,5
1247041,1,fce581b5,6
1247041,1,64d43928,7
1247041,2,331ea488,1
1247041,2,af2c687b,2
1247041,2,9739e85c,3
1247041,2,9de62878,4
1247041,2,29e253dd,5
1247041,2,0a4736eb,6
1247041,2,bb4b445b,7
1247041,2,2911de16,8
1247041,2,9e9af5f2,9
1247041,2,bd4ea627,10
1247041,2,99d7d5b7,11
1247042,1,193ef196,1
1247042,1,8a75e999,2
1247042,1,2be41edb,3
1247042,1,a4799701,4
1247042,1,0f12f9df,5
1247042,1,bbff906c,6
1247042,1,9cb8d7a6,7
1247042,1,bbfa0b42,8
1247042,1,e174dadd,9
1247042,2,5ea51c25,1
1247042,2,ff077124,2
1247042,2,40c041ea,3
1247042,2,64c34cd0,4
1247042,2,e9ea5eb5,5
1247042,2,d014d5ac,6
1247042,2,650d5e49,7
1247043,1,331ea488,1
1247043,1,af2c687b,2
1247043,1,9739e85c,3
1247043,1,7fca84b7,4
1247043,1,29e253dd,5
1247043,1,9de62878,6
1247043,1,0a4736eb,7
1247043,1,bd4ea627,8
1247043,1,2911de16,9
1247043,1,9e9af5f2,10
1247043,1,99d7d5b7,11
1247043,2,5ea51c25,1
1247043,2,ff077124,2
1247043,2,8bdac857,3
1247043,2,64c34cd0,4
1247044,1,6843a783,1
1247044,1,2f26ac1a,2
1247044,1,b98b5e1c,3
1247044,1,cad00a4d,4
1247044,1,09a9d073,5
1247044,1,fce581b5,6
1247044,2,ff077124,1
1247044,2,5ea51c25,2
1247044,2,8bdac857,3
1247044,2,64c34cd0,4
1247044,2,650d5e49,5
1247044,2,d014d5ac,6
1247044,2,c6a1b1bb,7
1247044,2,b3118300,8
1247044,2,687e20b3,9
1247044,2,3be224b0,10
1247044,2,a8e3170f,11
1293000,1,193ef196,1
1293000,1,8a75e999,2
1293000,1,2eca67f5,3
1293000,1,62af8546,4
1293000,1,73f1f6b0,5
1293000,1,06c2de82,6
1293000,1,907d6e58,7
1293000,2,6843a783,1
1293000,2,2f26ac1a,2
1293000,2,b98b5e1c,3
1293000,2,cad00a4d,4
1293000,2,f1f99156,5
1293001,1,dc2abe5e,1
1293001,1,4e18e961,2
1293001,1,5f26f677,3
1293001,1,29e253dd,4
1293001,1,3086f7a4,5
1293001,2,f836b33d,1
1293001,2,4f1bb625,2
1293001,2,c13e34f4,3
1293001,2,64c34cd0,4
1293001,2,bb4b445b,5
1293001,2,d014d5ac,6
1293001,2,2e11c706,7
1293002,1,1777c020,1
1293002,1,fc2fffb5,2
1293002,1,35f4cf7e,3
1293002,1,9ab63e7b,4
1293002,1,272d796e,5
1293002,1,aa8d28ae,6
1293002,1,5f547c8b,7
1293002,2,6843a783,1
1293002,2,2f26ac1a,2
1293002,2,b98b5e1c,3
1293002,2,cad00a4d,4
1293002,2,f1f99156,5
1293002,2,fce581b5,6
1293002,2,7f048519,7
1293003,1,193ef196,1
1293003,1,8a75e999,2
1293003,1,2eca67f5,3
1293003,1,73f1f6b0,4
1293003,1,62af8546,5
1293003,1,06c2de82,6
1293003,1,3207b7d2,7
1293003,1,907d6e58,8
1293003,1,9cb8d7a6,9
1293003,1,bbfa0b42,10
1293003,1,687e20b3,11
1293003,2,dc2abe5e,1
1293003,2,4e18e961,2
1293003,2,5f26f677,3
1293003,2,2254ab79,4
1293004,1,f836b33d,1
1293004,1,4f1bb625,2
1293004,1,c13e34f4,3
1293004,1,bb4b445b,4
1293004,1,64c34cd0,5
1293004,1,d014d5ac,6
1293004,1,2e11c706,7
1293004,1,b3118300,8
1293004,2,cf494ffe,1
1293004,2,92aeac25,2
1293004,2,0bacade8,3
1293005,1,193ef196,1
1293005,1,8a75e999,2
1293005,1,62af8546,3
1293005,1,2eca67f5,4
1293005,1,907d6e58,5
1293005,1,06c2de82,6
1293005,1,1aba45cd,7
1293005,1,9cb8d7a6,8
1293005,1,f69f1d8a,9
1293005,2,fc2fffb5,1
1293005,2,1777c020,2
1293005,2,35f4cf7e,3
1293005,2,9ab63e7b,4
1293005,2,18fac429,5
1293005,2,aa8d28ae,6
1293006,1,6843a783,1
1293006,1,2f26ac1a,2
1293006,1,b98b5e1c,3
1293006,1,cad00a4d,4
1293006,1,f1f99156,5
1293006,1,fce581b5,6
1293006,2,dc2abe5e,1
1293006,2,4e18e961,2
1293006,2,5f26f677,3
1293006,2,2254ab79,4
1293006,2,ed54033c,5
1293006,2,29e253dd,6
1293006,2,3086f7a4,7
1293006,2,808f425a,8
1293006,2,64d43928,9
1293006,2,9c9af282,10
1293006,2,8596fe80,11
1293007,1,6843a783,1
1293007,1,2f26ac1a,2
1293007,1,b98b5e1c,3
1293007,1,cad00a4d,4
1293007,1,f1f99156,5
1293007,1,fce581b5,6
1293007,1,7f048519,7
1293007,2,cf494ffe,1
1293007,2,92aeac25,2
1293007,2,0bacade8,3
1293007,2,9de62878,4
1293007,2,bd4ea627,5
1293007,2,ee8f1a6d,6
1293007,2,0a4736eb,7
1293007,2,7264b765,8
1293007,2,2911de16,9
1293007,2,9e9af5f2,10
1293007,2,d4eef961,11
1293008,1,fc2fffb5,1
1293008,1,1777c020,2
1293008,1,35f4cf7e,3
1293008,1,9ab63e7b,4
1293008,1,aa8d28ae,5
1293008,1,5f547c8b,6
1293008,2,5ea51c25,1
1293008,2,ff077124,2
1293008,2,bb4b445b,3
1293008,2,c13e34f4,4
1293008,2,64c34cd0,5
1293008,2,d014d5ac,6
1293008,2,2e11c706,7
1293008,2,b3118300,8
1293008,2,33742f04,9
1293008,2,1e9b3b23,10
1293008,2,30afc92b,11
1293009,1,cf494ffe,1
1293009,1,92aeac25,2
1293009,1,af2c687b,3
1293009,1,9de62878,4
1293009,1,ee8f1a6d,5
1293009,1,0a4736eb,6
1293009,2,dc2abe5e,1
1293009,2,0251a22f,2
1293009,2,a15618fe,3
1293009,2,2254ab79,4
1293009,2,5f26f677,5
1293009,2,29e253dd,6
1293009,2,3086f7a4,7
1293009,2,0dc00542,8
1293009,2,808f425a,9
1293009,2,64d43928,10
1293009,2,9c9af282,11
1293010,1,5ea51c25,1
1293010,1,ff077124,2
1293010,1,c13e34f4,3
1293010,1,64c34cd0,4
1293010,1,2e11c706,5
1293010,1,d014d5ac,6
1293010,2,8a75e999,1
1293010,2,193ef196,2
1293010,2,1aba45cd,3
1293010,2,542fd5a6,4
1293010,2,62af8546,5
1293010,2,907d6e58,6
1293010,2,9cb8d7a6,7
1293010,2,06c2de82,8
1293011,1,1777c020,1
1293011,1,fc2fffb5,2
1293011,1,35f4cf7e,3
1293011,1,9ab63e7b,4
1293011,1,3d284ca3,5
1293011,1,4ae1755b,6
1293011,1,aa8d28ae,7
1293011,1,5f547c8b,8
1293011,1,45a7e761,9
1293011,1,24bb1c2f,10
1293011,1,28392e11,11
1293011,2,cf494ffe,1
1293011,2,92aeac25,2
1293011,2,af2c687b,3
1293011,2,9de62878,4
1293011,2,ee8f1a6d,5
1293011,2,0a4736eb,6
1293011,2,bd4ea627,7
1293012,1,6843a783,1
1293012,1,2f26ac1a,2
1293012,1,b98b5e1c,3
1293012,1,f1f99156,4
1293012,1,fce581b5,5
1293012,2,5ea51c25,1
1293012,2,ff077124,2
1293012,2,c13e34f4,3
1293012,2,64c34cd0,4
1293012,2,d014d5ac,5
1293012,2,2e11c706,6
1293012,2,b3118300,7
1293012,2,33742f04,8
1293012,2,feb6180d,9
1293012,2,0f6db197,10
1293013,1,cf494ffe,1
1293013,1,92aeac25,2
1293013,1,af2c687b,3
1293013,1,9de62878,4
1293013,1,0a4736eb,5
1293013,1,ee8f1a6d,6
1293013,1,bd4ea627,7
1293013,2,193ef196,1
1293013,2,8a75e999,2
1293013,2,1aba45cd,3
1293013,2,542fd5a6,4
1293013,2,9cb8d7a6,5
1293013,2,06c2de82,6
1293013,2,62af8546,7
1293013,2,ffe699c0,8
1293013,2,3207b7d2,9
1293013,2,f69f1d8a,10
1293013,2,f0e722e0,11
1293014,1,1777c020,1
1293014,1,fc2fffb5,2
1293014,1,35f4cf7e,3
1293014,1,9ab63e7b,4
1293014,1,3d284ca3,5
1293014,1,4ae1755b,6
1293014,1,aa8d28ae,7
1293014,2,d1c36f5c,1
1293014,2,dc2abe5e,2
1293014,2,a15618fe,3
1293014,2,29e253dd,4
1293014,2,3086f7a4,5
1293015,1,6843a783,1
1293015,1,2f26ac1a,2
1293015,1,f1f99156,3
1293015,1,cad00a4d,4
1293015,1,fce581b5,5
1293015,1,eb2d5fe7,6
1293015,1,b98b5e1c,7
1293015,1,2cec2a92,8
1293015,2,ff077124,1
1293015,2,c13e34f4,2
1293015,2,50c6bc2b,3
1293015,2,64c34cd0,4
1293015,2,bb4b445b,5
1293015,2,d014d5ac,6
1293015,2,2e11c706,7
1293015,2,b3118300,8
1293015,2,feb6180d,9
1293015,2,0f6db197,10
1293015,2,30afc92b,11
1293016,1,1777c020,1
1293016,1,fc2fffb5,2
1293016,1,35f4cf7e,3
1293016,1,9ab63e7b,4
1293016,1,3d284ca3,5
1293016,1,5f547c8b,6
1293016,2,6843a783,1
1293016,2,2f26ac1a,2
1293016,2,b98b5e1c,3
1293016,2,cad00a4d,4
1293016,2,f1f99156,5
1293016,2,fce581b5,6
1293016,2,eb2d5fe7,7
1293016,2,2cec2a92,8
1293016,2,acee4cc4,9
1293016,2,449f4e3c,10
1293016,2,7ccbb09f,11
1293017,1,0bacade8,1
1293017,1,92aeac25,2
1293017,1,9de62878,3
1293017,1,0a4736eb,4
1293017,1,9739e85c,5
1293017,1,ee8f1a6d,6
1293017,1,4a461c24,7
1293017,1,bd4ea627,8
1293017,1,2911de16,9
1293017,1,9e9af5f2,10
1293017,2,d1c36f5c,1
1293017,2,dc2abe5e,2
1293017,2,a15618fe,3
1293017,2,2254ab79,4
1293017,2,29e253dd,5
1293017,2,fd2bf2a0,6
1293017,2,808f425a,7
1293018,1,5ea51c25,1
1293018,1,ff3f6fc1,2
1293018,1,50c6bc2b,3
1293018,1,64c34cd0,4
1293018,1,2e11c706,5
1293018,1,d014d5ac,6
1293018,1,c13e34f4,7
1293018,1,c6a1b1bb,8
1293018,2,8a75e999,1
1293018,2,193ef196,2
1293018,2,2eca67f5,3
1293018,2,62af8546,4
1293018,2,542fd5a6,5
1293018,2,907d6e58,6
1293018,2,1aba45cd,7
1293018,2,ffe699c0,8
1293019,1,d1c36f5c,1
1293019,1,dc2abe5e,2
1293019,1,a15618fe,3
1293019,1,2254ab79,4
1293019,1,29e253dd,5
1293019,1,fd2bf2a0,6
1293019,1,486065b3,7
1293019,1,64d43928,8
1293019,1,efc04be7,9
1293019,2,1777c020,1
1293019,2,fc2fffb5,2
1293019,2,35f4cf7e,3
1293019,2,9ab63e7b,4
1293020,1,0bacade8,1
1293020,1,92aeac25,2
1293020,1,9739e85c,3
1293020,1,9de62878,4
1293020,1,4a461c24,5
1293020,1,ee8f1a6d,6
1293020,1,0a4736eb,7
1293020,1,bd4ea627,8
1293020,1,2911de16,9
1293020,2,193ef196,1
1293020,2,8a75e999,2
1293020,2,2eca67f5,3
1293020,2,1aba45cd,4
1293020,2,b6359668,5
1293020,2,62af8546,6
1293020,2,9cb8d7a6,7
1293020,2,1d2f290a,8
1293020,2,ffe699c0,9
1293021,1,5ea51c25,1
1293021,1,ff3f6fc1,2
1293021,1,50c6bc2b,3
1293021,1,64c34cd0,4
1293021,1,bb4b445b,5
1293021,1,d014d5ac,6
1293021,1,2e11c706,7
1293021,1,b3118300,8
1293021,1,33742f04,9
1293021,2,d1c36f5c,1
1293021,2,4e18e961,2
1293021,2,a15618fe,3
1293021,2,2254ab79,4
1293021,2,29e253dd,5
1293021,2,fd2bf2a0,6
1293021,2,64d43928,7
1293021,2,efc04be7,8
1293021,2,27c5715d,9
1293021,2,9c9af282,10
1293022,1,193ef196,1
1293022,1,8a75e999,2
1293022,1,2eca67f5,3
1293022,1,b6359668,4
1293022,1,522bea89,5
1293022,1,62af8546,6
1293022,1,9cb8d7a6,7
1293022,1,ffe699c0,8
1293022,2,6843a783,1
1293022,2,2f26ac1a,2
1293022,2,f1f99156,3
1293022,2,cad00a4d,4
1293022,2,fce581b5,5
1293023,1,5ea51c25,1
