match_id,innings_number,wicket_number,batter1,batter2,runs,batter1_runs,batter2_runs,balls_faced,is_unbeaten,ended_by_dismissal_type
1293014,1,4,1777c020,3d284ca3,12,3,8,7,False,caught
1293014,1,5,1777c020,4ae1755b,25,15,8,13,False,bowled
1293014,1,6,4ae1755b,aa8d28ae,55,33,22,20,True,
1293014,2,1,d1c36f5c,dc2abe5e,71,59,7,32,False,caught
1293014,2,2,d1c36f5c,a15618fe,96,57,37,62,False,caught
1293014,2,3,a15618fe,29e253dd,7,4,3,4,False,lbw
1293014,2,4,a15618fe,3086f7a4,33,8,25,19,True,
1293015,1,1,6843a783,2f26ac1a,98,56,34,75,False,lbw
1293015,1,2,6843a783,f1f99156,33,12,19,17,False,caught
1293015,1,3,f1f99156,cad00a4d,30,14,15,13,False,caught
1293015,1,4,f1f99156,fce581b5,8,1,6,6,False,caught
1293015,1,5,fce581b5,eb2d5fe7,6,5,1,3,False,run_out
1293015,1,6,fce581b5,b98b5e1c,0,0,0,1,False,bowled
1293015,1,7,b98b5e1c,2cec2a92,7,1,5,5,False,caught
1293015,2,1,ff077124,c13e34f4,5,4,1,8,False,caught
1293015,2,2,c13e34f4,50c6bc2b,0,0,0,4,False,bowled
1293015,2,3,50c6bc2b,64c34cd0,37,24,13,24,False,caught
1293015,2,4,64c34cd0,bb4b445b,9,5,4,13,False,caught
1293015,2,5,64c34cd0,d014d5ac,40,16,21,29,False,caught
1293015,2,6,64c34cd0,2e11c706,11,10,1,7,False,caught
1293015,2,7,2e11c706,b3118300,7,6,1,10,False,caught
1293015,2,8,2e11c706,feb6180d,0,0,0,3,False,caught
1293015,2,9,2e11c706,0f6db197,19,16,1,6,False,caught
1293015,2,10,0f6db197,30afc92b,12,10,2,13,False,caught_and_bowled
1293016,1,1,1777c020,fc2fffb5,5,1,4,5,False,lbw
1293016,1,2,1777c020,35f4cf7e,86,40,42,63,False,caught
1293016,1,3,1777c020,9ab63e7b,27,19,7,22,False,caught
1293016,1,4,9ab63e7b,3d284ca3,60,36,23,27,False,caught
1293016,1,5,3d284ca3,5f547c8b,4,3,1,3,True,
1293016,2,1,6843a783,2f26ac1a,14,8,6,18,False,caught
1293016,2,2,2f26ac1a,b98b5e1c,44,14,23,34,False,bowled
1293016,2,3,b98b5e1c,cad00a4d,0,0,0,1,False,lbw
1293016,2,4,b98b5e1c,f1f99156,20,6,14,15,False,caught
1293016,2,5,f1f99156,fce581b5,11,10,1,6,False,caught
1293016,2,6,fce581b5,eb2d5fe7,11,6,5,16,False,caught
1293016,2,7,fce581b5,2cec2a92,9,8,1,5,False,run_out
1293016,2,8,fce581b5,acee4cc4,7,7,0,4,False,caught
1293016,2,9,acee4cc4,449f4e3c,2,2,0,6,False,bowled
1293016,2,10,acee4cc4,7ccbb09f,12,1,6,12,False,caught
1293017,1,1,0bacade8,92aeac25,48,19,26,30,False,bowled
1293017,1,2,92aeac25,9de62878,52,35,12,31,False,caught
1293017,1,3,92aeac25,0a4736eb,2,1,1,3,False,run_out
1293017,1,4,0a4736eb,9739e85c,0,0,0,1,False,lbw
1293017,1,5,0a4736eb,ee8f1a6d,0,0,0,2,False,run_out
1293017,1,6,0a4736eb,4a461c24,7,5,2,7,False,caught
1293017,1,7,4a461c24,bd4ea627,78,11,55,43,False,caught
1293017,1,8,4a461c24,2911de16,0,0,0,1,False,bowled
1293017,1,9,2911de16,9e9af5f2,12,0,12,2,True,
1293017,2,1,d1c36f5c,dc2abe5e,88,54,26,48,False,bowled
1293017,2,2,dc2abe5e,a15618fe,4,4,0,2,False,lbw
1293017,2,3,a15618fe,2254ab79,38,29,9,34,False,bowled
1293017,2,4,2254ab79,29e253dd,9,4,4,9,False,caught
1293017,2,5,2254ab79,fd2bf2a0,52,27,23,20,False,caught
1293017,2,6,2254ab79,808f425a,12,10,1,5,True,
1293018,1,1,5ea51c25,ff3f6fc1,97,42,49,60,False,bowled
1293018,1,2,5ea51c25,50c6bc2b,17,6,6,15,False,caught
1293018,1,3,5ea51c25,64c34cd0,8,4,4,6,False,caught
1293018,1,4,64c34cd0,2e11c706,45,27,14,28,False,lbw
1293018,1,5,2e11c706,d014d5ac,13,12,1,5,False,caught
1293018,1,6,d014d5ac,c13e34f4,10,10,0,4,False,bowled
1293018,1,7,c13e34f4,c6a1b1bb,3,2,1,2,True,
1293018,2,1,8a75e999,193ef196,25,11,14,27,False,caught
1293018,2,2,8a75e999,2eca67f5,60,33,26,53,False,bowled
1293018,2,3,8a75e999,62af8546,30,15,15,18,False,lbw
1293018,2,4,62af8546,542fd5a6,6,0,6,7,False,caught
1293018,2,5,542fd5a6,907d6e58,15,8,6,11,False,caught
1293018,2,6,907d6e58,1aba45cd,0,0,0,1,False,caught
1293018,2,7,1aba45cd,ffe699c0,2,1,1,3,True,
1293019,1,1,d1c36f5c,dc2abe5e,0,0,0,2,False,caught
1293019,1,2,dc2abe5e,a15618fe,0,0,0,1,False,bowled
1293019,1,3,dc2abe5e,2254ab79,20,6,12,16,False,run_out
1293019,1,4,dc2abe5e,29e253dd,5,2,2,10,False,bowled
1293019,1,5,29e253dd,fd2bf2a0,29,4,25,27,False,caught
1293019,1,6,29e253dd,486065b3,52,33,17,40,False,caught
1293019,1,7,29e253dd,64d43928,18,13,3,12,False,caught
1293019,1,8,64d43928,efc04be7,17,4,13,12,True,
1293019,2,1,1777c020,fc2fffb5,41,17,19,35,False,caught
1293019,2,2,1777c020,35f4cf7e,77,36,39,58,False,caught
1293019,2,3,35f4cf7e,9ab63e7b,25,16,9,13,True,
1293020,1,1,0bacade8,92aeac25,12,12,0,5,False,caught
1293020,1,2,92aeac25,9739e85c,14,6,2,14,False,lbw
1293020,1,3,92aeac25,9de62878,43,19,21,30,False,caught
1293020,1,4,9de62878,4a461c24,18,13,4,15,False,bowled
1293020,1,5,4a461c24,ee8f1a6d,20,11,9,16,False,caught
1293020,1,6,ee8f1a6d,0a4736eb,30,13,17,14,False,run_out
1293020,1,7,0a4736eb,bd4ea627,15,11,4,5,False,caught
1293020,1,8,bd4ea627,2911de16,39,25,12,21,True,
1293020,2,1,193ef196,8a75e999,17,4,13,14,False,caught
1293020,2,2,193ef196,2eca67f5,0,0,0,2,False,lbw
1293020,2,3,193ef196,1aba45cd,59,40,17,44,False,caught
1293020,2,4,193ef196,b6359668,0,0,0,1,False,caught
1293020,2,5,b6359668,62af8546,4,1,3,4,False,bowled
1293020,2,6,b6359668,9cb8d7a6,108,49,55,52,False,caught
1293020,2,7,b6359668,1d2f290a,2,1,0,2,False,bowled
1293020,2,8,b6359668,ffe699c0,0,0,0,1,False,run_out
1293021,1,1,5ea51c25,ff3f6fc1,5,1,4,7,False,lbw
1293021,1,2,ff3f6fc1,50c6bc2b,1,0,0,2,False,bowled
1293021,1,3,ff3f6fc1,64c34cd0,52,25,25,31,False,caught_and_bowled
1293021,1,4,64c34cd0,bb4b445b,73,33,36,47,False,caught
1293021,1,5,bb4b445b,d014d5ac,1,0,0,6,False,caught
1293021,1,6,bb4b445b,2e11c706,50,14,36,22,False,caught
1293021,1,7,bb4b445b,b3118300,2,1,1,3,False,caught
1293021,1,8,b3118300,33742f04,1,0,0,2,True,
1293021,2,1,d1c36f5c,4e18e961,24,13,11,15,False,caught
1293021,2,2,4e18e961,a15618fe,5,5,0,6,False,bowled
1293021,2,3,4e18e961,2254ab79,53,27,25,43,False,caught
1293021,2,4,4e18e961,29e253dd,42,31,10,27,False,caught
1293021,2,5,4e18e961,fd2bf2a0,2,1,1,5,False,stumped
1293021,2,6,4e18e961,64d43928,28,24,0,12,False,bowled
1293021,2,7,64d43928,efc04be7,1,1,0,3,False,caught
1293021,2,8,64d43928,27c5715d,1,1,0,4,False,caught
1293021,2,9,27c5715d,9c9af282,5,0,5,5,True,
1293022,1,1,193ef196,8a75e999,5,2,2,7,False,lbw
1293022,1,2,193ef196,2eca67f5,72,28,40,58,False,caught
1293022,1,3,193ef196,b6359668,7,6,1,3,False,caught
1293022,1,4,b6359668,522bea89,25,12,13,16,False,caught
1293022,1,5,522bea89,62af8546,9,8,1,6,False,caught
1293022,1,6,62af8546,9cb8d7a6,48,20,24,27,False,caught
1293022,1,7,9cb8d7a6,ffe699c0,8,8,0,3,True,
1293022,2,1,6843a783,2f26ac1a,100,45,50,86,False,caught
1293022,2,2,2f26ac1a,f1f99156,30,26,4,14,False,caught
1293022,2,3,f1f99156,cad00a4d,11,9,2,6,False,caught
1293022,2,4,cad00a4d,fce581b5,35,12,21,11,True,
1293023,1,1,5ea51c25,ff3f6fc1,73,13,56,34,False,caught
1293023,1,2,ff3f6fc1,4f1bb625,40,14,24,23,False,caught
1293023,1,3,4f1bb625,64c34cd0,22,11,11,18,False,caught
1293023,1,4,64c34cd0,d014d5ac,30,11,16,16,False,caught
1293023,1,5,64c34cd0,50c6bc2b,19,8,9,13,False,caught
1293023,1,6,64c34cd0,2e11c706,8,8,0,3,False,caught
1293023,1,7,2e11c706,bb4b445b,2,0,2,4,False,caught
1293023,1,8,bb4b445b,b3118300,4,4,0,4,False,caught
1293023,1,9,bb4b445b,33742f04,8,2,6,5,True,
1293023,2,1,0bacade8,7264b765,54,46,7,23,False,caught
1293023,2,2,7264b765,a4799701,1,1,0,4,False,caught
1293023,2,3,7264b765,ee8f1a6d,34,13,20,27,False,caught
1293023,2,4,ee8f1a6d,4a461c24,42,37,4,21,False,caught_and_bowled
1293023,2,5,ee8f1a6d,0a4736eb,27,14,11,19,False,caught
1293023,2,6,ee8f1a6d,bd4ea627,24,14,9,14,False,caught
1293023,2,7,ee8f1a6d,d4eef961,1,0,0,1,False,caught
1293023,2,8,d4eef961,9b8a3c39,13,7,6,11,True,
1293024,1,1,6843a783,2f26ac1a,119,57,57,72,False,lbw
1293024,1,2,2f26ac1a,cad00a4d,103,15,71,38,False,caught
1293024,1,3,2f26ac1a,fce581b5,13,2,10,7,False,caught
1293024,1,4,2f26ac1a,f1f99156,10,9,0,4,True,
1293024,2,1,d1c36f5c,4e18e961,10,9,1,7,False,lbw
1293024,2,2,d1c36f5c,dc2abe5e,13,12,1,6,False,caught
1293024,2,3,d1c36f5c,fd2bf2a0,35,17,18,20,False,caught
1293024,2,4,fd2bf2a0,29e253dd,18,14,4,16,False,bowled
1293024,2,5,fd2bf2a0,2254ab79,20,18,2,8,False,caught
1293024,2,6,2254ab79,64d43928,12,6,5,16,False,caught
1293024,2,7,2254ab79,efc04be7,10,2,8,6,False,bowled
1293024,2,8,2254ab79,9c9af282,3,0,2,3,False,bowled
1293024,2,9,2254ab79,667f678b,5,5,0,6,False,run_out
1293024,2,10,2254ab79,a8e3170f,2,2,0,7,False,bowled
1293025,1,1,2eca67f5,8a75e999,12,4,6,9,False,caught
1293025,1,2,8a75e999,193ef196,12,10,2,9,False,lbw
1293025,1,3,8a75e999,b6359668,34,8,26,31,False,bowled
1293025,1,4,8a75e999,522bea89,23,15,5,12,False,stumped
1293025,1,5,522bea89,62af8546,18,13,5,18,False,caught
1293025,1,6,62af8546,9cb8d7a6,13,3,8,9,False,bowled
1293025,1,7,9cb8d7a6,06c2de82,4,0,4,3,False,bowled
1293025,1,8,06c2de82,ffe699c0,0,0,0,1,False,bowled
1293025,1,9,06c2de82,f0e722e0,30,23,4,23,False,bowled
1293025,1,10,f0e722e0,cb1a782a,3,1,1,4,False,caught
1293025,2,1,fc2fffb5,1777c020,4,3,1,7,False,caught
1293025,2,2,fc2fffb5,35f4cf7e,6,5,1,13,False,caught
1293025,2,3,35f4cf7e,9ab63e7b,42,12,29,32,False,caught
1293025,2,4,9ab63e7b,3d284ca3,11,3,8,15,False,caught
1293025,2,5,9ab63e7b,4ae1755b,1,1,0,1,False,run_out
1293025,2,6,4ae1755b,aa8d28ae,55,26,25,41,False,caught
1293025,2,7,aa8d28ae,5f547c8b,6,6,0,2,False,lbw
1293025,2,8,5f547c8b,45a7e761,0,0,0,4,False,run_out
1293025,2,9,5f547c8b,24bb1c2f,0,0,0,3,False,bowled
1293025,2,10,24bb1c2f,28392e11,2,1,1,2,True,
1293026,1,1,1777c020,3d284ca3,6,4,2,7,False,bowled
1293026,1,2,1777c020,35f4cf7e,0,0,0,2,False,lbw
1293026,1,3,1777c020,9ab63e7b,6,0,2,6,False,run_out
1293026,1,4,1777c020,4ae1755b,101,47,50,63,False,caught
1293026,1,5,4ae1755b,1ff2f550,30,15,15,15,False,stumped
1293026,1,6,4ae1755b,aa8d28ae,54,37,17,27,False,caught
1293026,2,1,0bacade8,7264b765,27,20,6,15,False,caught
1293026,2,2,7264b765,9e9af5f2,0,0,0,1,False,bowled
1293026,2,3,9e9af5f2,4a461c24,32,12,18,22,False,lbw
1293026,2,4,4a461c24,ee8f1a6d,19,8,10,27,False,stumped
1293026,2,5,4a461c24,a4799701,7,5,2,9,False,caught
1293026,2,6,a4799701,0a4736eb,15,2,12,12,False,caught
1293026,2,7,a4799701,bd4ea627,13,11,2,9,False,lbw
1293026,2,8,a4799701,d4eef961,10,8,2,11,False,caught
1293026,2,9,a4799701,f59b3bd1,8,7,1,13,False,caught
1293026,2,10,a4799701,786b7fe8,0,0,0,1,True,
1293027,1,1,d1c36f5c,4e18e961,21,11,10,18,False,caught
1293027,1,2,d1c36f5c,a15618fe,90,49,29,59,False,bowled
1293027,1,3,d1c36f5c,fd2bf2a0,6,2,2,7,False,caught
1293027,1,4,d1c36f5c,29e253dd,45,20,21,34,False,caught
1293027,1,5,29e253dd,486065b3,4,0,3,2,True,
1293027,2,1,2eca67f5,8a75e999,87,47,36,65,False,bowled
1293027,2,2,2eca67f5,193ef196,20,4,16,11,False,bowled
1293027,2,3,2eca67f5,b6359668,2,1,1,7,False,bowled
1293027,2,4,b6359668,522bea89,11,8,3,12,False,caught
1293027,2,5,522bea89,9cb8d7a6,8,5,3,10,False,caught
1293027,2,6,9cb8d7a6,06c2de82,11,8,1,8,False,bowled
1293027,2,7,9cb8d7a6,73f1f6b0,0,0,0,1,False,bowled
1293027,2,8,9cb8d7a6,f69f1d8a,0,0,0,1,False,caught
1293027,2,9,f69f1d8a,f0e722e0,4,2,2,5,True,
1293028,1,1,13dd482e,9d2d03ef,9,5,2,15,False,caught
1293028,1,2,13dd482e,4a461c24,27,5,22,16,False,caught
1293028,1,3,13dd482e,ee8f1a6d,9,4,5,14,False,caught
1293028,1,4,ee8f1a6d,a4799701,7,3,2,16,False,caught
1293028,1,5,a4799701,0a4736eb,12,3,9,17,False,caught
1293028,1,6,a4799701,9fd3a210,5,1,2,5,False,caught
1293028,1,7,9fd3a210,9b8a3c39,8,7,1,15,False,caught
1293028,1,8,9b8a3c39,ba158afd,28,25,3,22,True,
1293028,2,1,6843a783,2f26ac1a,10,4,6,13,False,stumped
1293028,2,2,2f26ac1a,935678ee,4,0,4,3,False,bowled
1293028,2,3,2f26ac1a,fce581b5,4,2,2,10,False,caught
1293028,2,4,2f26ac1a,f1f99156,25,6,17,18,False,caught
1293028,2,5,2f26ac1a,7f048519,68,37,28,60,True,
1293029,1,1,ff3f6fc1,5ea51c25,13,6,7,11,False,caught
1293029,1,2,5ea51c25,ff077124,36,13,17,20,False,caught_and_bowled
1293029,1,3,ff077124,c13e34f4,2,1,1,8,False,bowled
1293029,1,4,c13e34f4,64c34cd0,60,24,32,44,False,caught
1293029,1,5,c13e34f4,bb4b445b,2,0,2,4,False,caught
1293029,1,6,bb4b445b,c6a1b1bb,15,6,9,11,False,caught
1293029,1,7,bb4b445b,b3118300,3,1,1,2,False,run_out
1293029,1,8,bb4b445b,e9ea5eb5,27,8,19,20,True,
1293029,2,1,1777c020,3d284ca3,0,0,0,1,False,caught
1293029,2,2,3d284ca3,35f4cf7e,37,14,22,20,False,bowled
1293029,2,3,35f4cf7e,9ab63e7b,14,3,10,12,False,caught
1293029,2,4,9ab63e7b,4ae1755b,8,5,2,13,False,lbw
1293029,2,5,9ab63e7b,1ff2f550,29,10,19,32,False,lbw
1293029,2,6,9ab63e7b,aa8d28ae,6,4,1,10,False,lbw
1293029,2,7,9ab63e7b,45a7e761,35,20,15,21,False,caught
1293029,2,8,45a7e761,24bb1c2f,1,1,0,2,False,caught
1293029,2,9,45a7e761,22ae3041,28,23,0,9,True,
1293029,3,1,1777c020,4ae1755b,5,2,3,6,True,
1293029,4,1,64c34cd0,ff3f6fc1,8,8,0,2,True,
1293030,1,1,6843a783,2f26ac1a,3,2,1,7,False,lbw
1293030,1,2,2f26ac1a,935678ee,47,11,33,34,False,stumped
1293030,1,3,2f26ac1a,cad00a4d,113,41,65,79,True,
1293030,2,1,1777c020,fc2fffb5,17,12,5,16,False,lbw
1293030,2,2,1777c020,35f4cf7e,30,10,20,31,False,run_out
1293030,2,3,1777c020,9ab63e7b,1,1,0,5,False,stumped
1293030,2,4,1777c020,4ae1755b,54,37,13,29,False,lbw
1293030,2,5,1777c020,18fac429,6,3,3,8,False,lbw
1293030,2,6,18fac429,3d284ca3,1,0,1,3,False,caught
1293030,2,7,18fac429,aa8d28ae,13,8,4,10,False,caught
1293030,2,8,aa8d28ae,45a7e761,2,1,1,4,False,bowled
1293030,2,9,aa8d28ae,24bb1c2f,4,3,1,4,False,lbw
1293030,2,10,24bb1c2f,28392e11,7,6,0,10,True,
1293031,1,1,ff077124,ff3f6fc1,30,16,12,22,False,caught
1293031,1,2,ff077124,4f1bb625,28,19,8,23,False,caught
1293031,1,3,ff077124,64c34cd0,40,23,17,37,False,caught
1293031,1,4,64c34cd0,bb4b445b,56,27,28,26,False,caught
1293031,1,5,64c34cd0,c13e34f4,13,11,1,11,False,caught
1293031,1,6,c13e34f4,0bec3a6c,2,0,2,1,True,
1293031,2,1,9caf69a1,92aeac25,34,11,22,26,False,bowled
1293031,2,2,92aeac25,9de62878,43,18,22,35,False,caught
1293031,2,3,92aeac25,ee8f1a6d,34,22,10,23,False,bowled
1293031,2,4,ee8f1a6d,0a4736eb,8,1,7,8,False,bowled
1293031,2,5,ee8f1a6d,bd4ea627,41,17,19,23,False,lbw
1293031,2,6,bd4ea627,4a461c24,10,0,10,2,True,
1293032,1,1,1777c020,3d284ca3,2,1,1,4,False,caught
1293032,1,2,3d284ca3,fc2fffb5,5,1,3,11,False,bowled
1293032,1,3,fc2fffb5,35f4cf7e,73,43,30,42,False,caught
1293032,1,4,fc2fffb5,9ab63e7b,13,6,7,16,False,caught
1293032,1,5,9ab63e7b,4ae1755b,9,7,2,8,False,run_out
1293032,1,6,9ab63e7b,18fac429,33,14,18,28,False,caught
1293032,1,7,18fac429,aa8d28ae,4,3,1,4,False,caught
1293032,1,8,aa8d28ae,45a7e761,29,27,0,7,True,
1293032,2,1,cf494ffe,92aeac25,16,13,3,15,False,caught
1293032,2,2,92aeac25,9caf69a1,1,1,0,3,False,caught
1293032,2,3,92aeac25,9de62878,16,1,14,9,False,caught
1293032,2,4,92aeac25,4a461c24,13,1,12,7,False,run_out
1293032,2,5,92aeac25,ee8f1a6d,79,32,40,48,False,run_out
1293032,2,6,92aeac25,0a4736eb,5,0,5,9,False,caught
1293032,2,7,0a4736eb,2911de16,18,11,6,13,False,caught
1293032,2,8,0a4736eb,9e9af5f2,13,9,4,10,False,caught
1293032,2,9,9e9af5f2,55d3d4e8,1,1,0,3,False,run_out
1293032,2,10,55d3d4e8,f59b3bd1,0,0,0,1,False,caught
1293033,1,1,1777c020,fc2fffb5,12,3,9,14,False,caught
1293033,1,2,fc2fffb5,4b345629,11,4,7,7,False,caught
1293033,1,3,fc2fffb5,35f4cf7e,2,1,1,5,False,stumped
1293033,1,4,35f4cf7e,9ab63e7b,54,14,40,45,False,caught
1293033,1,5,9ab63e7b,4ae1755b,58,29,27,33,False,caught
1293033,1,6,4ae1755b,aa8d28ae,43,14,28,16,True,
1293033,2,1,6843a783,2f26ac1a,36,18,14,24,False,bowled
1293033,2,2,6843a783,935678ee,5,1,3,6,False,run_out
1293033,2,3,935678ee,cad00a4d,5,3,2,10,False,caught
1293033,2,4,cad00a4d,9489623e,4,3,1,8,False,bowled
1293033,2,5,cad00a4d,f1f99156,13,10,2,16,False,caught
1293033,2,6,f1f99156,fce581b5,51,25,25,33,False,caught
1293033,2,7,fce581b5,7f048519,6,5,0,3,False,bowled
1293033,2,8,fce581b5,1c790f4f,2,2,0,4,False,bowled
1293033,2,9,1c790f4f,acee4cc4,16,6,10,9,False,bowled
1293033,2,10,acee4cc4,7ccbb09f,0,0,0,4,False,caught
1354924,1,1,1777c020,96ce6752,61,28,32,44,False,caught
1354924,1,2,1777c020,1fc6ef83,58,36,19,38,False,caught
1354924,1,3,1777c020,35f4cf7e,6,2,3,8,False,bowled
1354924,1,4,1777c020,26d041c4,0,0,0,1,False,caught
1354924,1,5,26d041c4,bb4b445b,39,15,20,21,False,caught
1354924,1,6,26d041c4,aa8d28ae,11,4,5,8,False,lbw
1354924,2,1,6843a783,2f26ac1a,100,35,62,74,False,caught
1354924,2,2,2f26ac1a,d67d5f00,31,13,17,20,False,bowled
1354924,2,3,d67d5f00,a757b0d8,16,8,8,15,False,bowled
1354924,2,4,a757b0d8,fce581b5,16,12,3,7,False,run_out
1354924,2,5,fce581b5,bafb9238,0,0,0,1,False,lbw
1354924,2,6,fce581b5,6dd8b88c,3,1,0,1,False,run_out
1354924,2,7,fce581b5,4d7f517e,8,8,0,2,True,
1354925,1,1,ff3f6fc1,8a75e999,15,10,5,8,False,lbw
1354925,1,2,8a75e999,33609a8c,1,0,1,2,False,run_out
1354925,1,3,8a75e999,f836b33d,139,63,74,81,False,caught
1354925,1,4,f836b33d,6c882e9a,16,10,6,12,False,caught
1354925,1,5,f836b33d,9219eff0,26,8,15,15,False,caught
1354925,1,6,9219eff0,7dc35884,2,1,1,2,True,
1354925,2,1,afa7e784,193ef196,1,1,0,2,False,caught
1354925,2,2,afa7e784,c13e34f4,33,22,8,17,False,caught
1354925,2,3,c13e34f4,b6359668,10,3,7,13,False,caught
1354925,2,4,c13e34f4,64c34cd0,2,1,1,5,False,caught
1354925,2,5,64c34cd0,9cb8d7a6,131,51,71,74,False,caught
1354925,2,6,9cb8d7a6,2e11c706,20,9,9,10,True,
1354926,1,1,d1c36f5c,2be41edb,10,3,7,11,False,caught
1354926,1,2,d1c36f5c,0251a22f,23,21,1,14,False,caught
1354926,1,3,d1c36f5c,2254ab79,4,1,2,8,False,bowled
1354926,1,4,d1c36f5c,fd2bf2a0,9,2,7,11,False,caught
1354926,1,5,fd2bf2a0,29e253dd,0,0,0,1,False,lbw
1354926,1,6,fd2bf2a0,3086f7a4,20,4,14,27,False,lbw
1354926,1,7,fd2bf2a0,9ab63e7b,0,0,0,1,False,caught
1354926,1,8,9ab63e7b,9c9af282,2,1,1,3,False,bowled
1354926,1,9,9ab63e7b,8596fe80,31,7,22,29,False,caught
1354926,1,10,9ab63e7b,ee1b6c27,11,10,0,8,False,caught
1354926,2,1,6843a783,2f26ac1a,3,3,0,7,False,lbw
1354926,2,2,2f26ac1a,cad00a4d,108,28,78,74,True,
1354927,1,1,193ef196,a15618fe,5,1,4,6,False,bowled
1354927,1,2,193ef196,c13e34f4,77,33,40,56,False,caught
1354927,1,3,c13e34f4,afa7e784,35,19,14,26,False,caught
1354927,1,4,afa7e784,64c34cd0,8,4,4,6,False,caught
1354927,1,5,64c34cd0,9cb8d7a6,0,0,0,1,False,caught
1354927,1,6,64c34cd0,ee95065d,26,6,19,15,False,caught
1354927,1,7,64c34cd0,dda5aae5,15,8,6,7,False,caught
1354927,1,8,dda5aae5,7c7d63a2,7,6,1,3,True,
1354927,2,1,cf494ffe,26a8b2fe,8,1,7,9,False,caught
1354927,2,2,cf494ffe,9948e262,13,3,9,16,False,lbw
1354927,2,3,9948e262,af2c687b,59,22,35,31,False,bowled
1354927,2,4,af2c687b,ee8f1a6d,56,23,29,32,False,run_out
1354927,2,5,ee8f1a6d,0a4736eb,15,15,0,8,False,caught
1354927,2,6,0a4736eb,bd4ea627,14,2,12,9,False,caught
1354927,2,7,0a4736eb,e86754b2,13,2,10,5,True,
1354928,1,1,6843a783,2f26ac1a,54,20,29,44,False,caught
1354928,1,2,2f26ac1a,cad00a4d,62,37,24,35,False,caught
1354928,1,3,cad00a4d,d67d5f00,75,51,21,35,False,lbw
1354928,1,4,d67d5f00,a757b0d8,19,2,15,6,True,
1354928,2,1,ff3f6fc1,8a75e999,41,30,9,25,False,lbw
1354928,2,2,ff3f6fc1,33609a8c,47,10,35,26,False,run_out
1354928,2,3,33609a8c,f836b33d,7,4,3,10,False,caught
1354928,2,4,33609a8c,650d5e49,35,12,23,21,False,caught
1354928,2,5,33609a8c,6c882e9a,3,2,1,5,False,caught
1354928,2,6,33609a8c,9219eff0,1,0,0,2,False,bowled
1354928,2,7,9219eff0,b3118300,1,0,1,2,False,bowled
1354928,2,8,9219eff0,1daf3f74,7,5,2,6,False,caught
1354928,2,9,9219eff0,4277234d,11,7,3,9,False,caught
1354928,2,10,4277234d,30afc92b,1,1,0,7,False,bowled
1354929,1,1,d1c36f5c,2be41edb,0,0,0,2,False,lbw
1354929,1,2,2be41edb,0251a22f,0,0,0,3,False,stumped
1354929,1,3,2be41edb,fd2bf2a0,13,8,4,10,False,bowled
1354929,1,4,2be41edb,2254ab79,10,5,5,22,False,caught
1354929,1,5,2be41edb,29e253dd,69,36,32,52,False,caught
1354929,1,6,2be41edb,3086f7a4,64,59,3,26,False,caught
1354929,1,7,2be41edb,23cca426,12,9,1,5,False,caught
1354929,2,1,193ef196,a15618fe,10,0,8,10,False,caught
1354929,2,2,a15618fe,c13e34f4,15,9,0,8,False,bowled
1354929,2,3,a15618fe,64c34cd0,10,5,4,8,False,bowled
1354929,2,4,64c34cd0,afa7e784,35,19,15,36,False,bowled
1354929,2,5,64c34cd0,9cb8d7a6,6,1,5,4,False,caught
1354929,2,6,64c34cd0,ee95065d,86,47,37,54,True,
1354930,1,1,6843a783,2f26ac1a,4,3,1,5,False,caught
1354930,1,2,2f26ac1a,cad00a4d,91,48,36,65,False,caught
1354930,1,3,2f26ac1a,d67d5f00,2,1,1,5,False,lbw
1354930,1,4,d67d5f00,a757b0d8,78,51,20,40,False,caught
1354930,1,5,a757b0d8,fce581b5,15,12,3,5,True,
1354930,2,1,cf494ffe,26a8b2fe,9,5,4,12,False,caught
1354930,2,2,26a8b2fe,9948e262,23,17,6,12,False,caught
1354930,2,3,9948e262,af2c687b,56,24,31,38,False,caught
1354930,2,4,9948e262,9de62878,2,1,1,4,False,caught
1354930,2,5,9948e262,ee8f1a6d,22,4,16,20,False,bowled
1354930,2,6,9948e262,bd4ea627,19,14,4,12,False,caught
1354930,2,7,bd4ea627,e86754b2,1,0,1,2,False,caught_and_bowled
1354930,2,8,e86754b2,9e9af5f2,0,0,0,1,False,caught
1354930,2,9,e86754b2,1c790f4f,6,0,6,5,False,caught
1354930,2,10,1c790f4f,abb7c76c,0,0,0,1,False,bowled
1354931,1,1,afa7e784,a15618fe,70,36,26,43,False,run_out
1354931,1,2,a15618fe,c13e34f4,32,13,18,24,False,bowled
1354931,1,3,a15618fe,64c34cd0,18,3,10,11,False,caught
1354931,1,4,a15618fe,9cb8d7a6,4,4,0,2,False,bowled
1354931,1,5,9cb8d7a6,2e11c706,52,28,20,35,False,bowled
1354931,1,6,9cb8d7a6,ee95065d,9,7,1,5,True,
1354931,2,1,1777c020,96ce6752,40,15,24,26,False,bowled
1354931,2,2,96ce6752,1fc6ef83,5,4,1,7,False,caught
1354931,2,3,96ce6752,35f4cf7e,41,17,23,41,False,caught
1354931,2,4,35f4cf7e,bb4b445b,1,0,1,2,False,caught
1354931,2,5,bb4b445b,26d041c4,4,1,3,7,False,stumped
1354931,2,6,26d041c4,aa8d28ae,15,4,9,13,False,caught
1354931,2,7,26d041c4,4a461c24,12,11,1,5,False,caught
